"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"Biomarker276"	4.01015972328856	3.6356306824233	5.32676280688682	3.13150007890799	5.87733418458249	2.81727821565623	5.15407654035533	4.51583125860273	6.1837433484304	5.2948719946234	6.82004749201457	5.93955782944717	7.11759661379432	6.8604393414824	5.66235551786839	5.54941677330131	4.71155182738974	4.76070031069402	5.46230002278041	5.44514698036512
"Biomarker277"	4.00059361785404	6.99734088284436	4.96109258202311	6.08927887569915	6.68415207496431	6.05903148372264	5.35502264769643	5.81012540918002	6.91438193161002	5.5795788437409	5.85658407736322	3.70815883941137	2.19347896627386	2.26466317224294	4.49471975141269	3.69775562598352	3.89168221716016	3.41955691120621	5.17238336003666	3.65444908061438
"Biomarker278"	5.82251422998863	3.29646746772904	6.51884925237397	6.34343629722007	4.57207221558114	2.71294010095777	5.12143159842016	4.01871596359133	5.12309885367159	4.79620423139202	4.97056566942876	3.99147740089832	4.00575102526075	3.83158123703489	4.58208395181588	6.58796020675778	3.7004144145826	3.49782006002949	3.84276595279202	4.6124643872064
"Biomarker279"	5.51123611687341	4.83838635933754	5.96256518105093	5.35459044432301	5.26078139448844	4.82245898488551	3.41488418888111	4.48499168911222	6.65285159157061	8.44207023749833	3.46891002262063	4.12141798460842	3.27423161527039	4.27166679084866	1.94073608240753	3.38781535456545	4.11505856165931	5.89458704857612	4.82482151939053	3.19228929999517
"Biomarker280"	5.3071310091073	7.15801740134313	4.41244475297488	7.17774220227406	5.78921153706089	3.71127947832591	5.27022799494786	6.44121717233535	7.28115206679184	3.62769407086923	5.17012333758717	4.10503057919681	4.87362059259972	2.98759467802085	4.68606684104018	4.271394892964	1.83687132214068	3.71741970901208	5.15265059608738	6.1045858506617
"Biomarker281"	4.25003403268666	3.98668858487019	3.97459548125681	3.08304793378442	6.51336326832501	1.4732967968316	8.80984011195742	6.59383560487306	3.86070765978795	5.49002316728178	5.125950339498	2.87365441935112	3.60289521064324	4.92282225870234	2.84229167419766	4.67790824963022	4.49990122123227	4.42670452493147	4.2265064703782	3.52607160035491
"Biomarker282"	3.57268792199791	8.03883252198883	3.2704415812444	4.283982943389	5.19046944123704	5.46534916044152	5.33159652174862	5.68754226052656	6.20246224400697	2.36046581041162	4.17323014779685	3.75772412322999	1.6932032491372	3.64469113242249	4.65550228780989	3.39503519897847	3.27976643754057	3.62559354117909	2.96905945298494	3.7653432535677
"Biomarker283"	5.71298110301544	3.02280029517772	3.88024601199434	5.82139947548429	4.27067829287343	4.78542780073797	2.27039513561894	5.00693858972752	5.41628355531253	4.5912128917756	4.25028581759819	8.51773958884217	5.20609255086392	7.08298102639097	6.37454802822302	4.9212559302306	6.3111877848042	5.15979422178233	5.80331233897376	5.43029934918236
"Biomarker284"	3.79984003837338	6.2876126993732	4.21602952254946	4.79617098771222	6.11699115706566	5.34839787082588	3.13433214660374	6.24945082454933	3.72846314956792	5.20008303614454	4.25974172987255	2.4024655845449	3.92657229733468	3.46329791356774	5.37274355633917	4.42949430599543	4.93720958437626	3.5098237760662	4.38095192058686	1.05441137263403
"Biomarker285"	4.48672723753297	4.08605571860164	4.33168815886278	2.88238745839985	6.60654209240471	4.40319043155757	5.66747057352871	3.34942042471643	2.93999758160262	3.86973257930966	5.16989523250254	4.65503179892905	6.46697364882527	5.56104033384627	3.82217354508059	5.33309428430998	7.23995189864611	5.26977380668892	5.92707319032392	5.7075343482642
"Biomarker286"	3.06814874557274	2.9359856924335	4.12702263344899	3.88150015068493	4.44690889062371	4.18328904753901	5.6776322744153	5.52516866446699	2.82934589604203	7.32090601700591	3.37568263922455	3.50026041221555	3.33369435211844	5.02273215256129	4.02529284159508	4.21731554354572	3.51726836917906	2.50941371994307	4.56587351136125	1.77300478981081
"Biomarker287"	2.85359251960621	3.41923073766531	5.43715045151902	6.38857318170298	5.14268081524921	1.95872926092072	3.57010500540136	5.22338662914455	5.87453656398456	3.16197265837993	4.92959192431373	4.91490214633789	2.89975131936216	4.3645249494188	4.8447804828803	4.13888712739982	3.17790229870745	5.93275006753618	3.65665957227946	4.79582613174373
"Biomarker288"	1.90747992769186	5.93599335646123	6.14546142426269	4.71880311483556	3.49269188492102	4.97940781285303	4.89700022066646	3.00436249161953	4.70730124768119	3.52905255638998	6.83156709381986	5.69680382789581	5.32847772036202	5.3399395134254	6.18581393735271	7.33087264723623	6.31909932558996	4.0658549137004	4.88241431275608	8.17029813260234
"Biomarker289"	4.63359578055388	6.23812248505251	4.43890923006688	4.16463550129085	4.9266376510717	5.82907294530448	5.90233728872606	4.81323351216262	3.7831183297362	5.1818057011926	5.55916628126073	6.94908819316152	6.34503571399887	5.71583765281907	6.67180927168492	7.06543414654399	4.10239851060245	7.50094409076711	6.03298176215231	7.79620209193967
"Biomarker290"	6.84643519872266	3.08117826439385	4.37649263677845	2.55040518760649	3.0493962869547	4.03126950351173	4.68442992618108	4.38392986867358	4.54948686495879	5.58926691331436	4.09557365288125	7.76744765495137	6.75593909421411	4.70776530277026	4.77653397124928	6.39963669895673	6.15236855327507	6.85041074988378	4.83060080943607	7.2087891167607
"Biomarker291"	5.35781299630421	6.31499535881712	5.98765690076616	4.49476140658599	5.25936833656805	2.88534570790392	6.92241501754151	5.34255240733203	4.84570494947612	4.1050057439367	6.75108718778562	7.45755406623392	6.65215336997652	8.0761101830273	4.21331052853008	3.50614552979545	7.72305275240977	5.45922726198798	4.56147555350447	6.64193483737049
"Biomarker292"	6.20182820564157	7.48409220042267	4.70593028048269	5.3685573394527	4.43478736459635	5.28650370585687	7.01637803487824	4.83988833548149	4.02197924358387	5.24964059589394	4.98553603124495	2.56095982951183	4.52541623040764	4.67150484481007	2.97047521727261	4.67372800618851	3.27503816145827	5.58604682026043	2.91814020983114	4.58268076995573
"Biomarker293"	4.59221661868669	6.68819736940668	6.44986173323662	6.05269475985462	6.15602498490059	2.70479745940616	4.75709116036241	4.70358515833538	7.06955222392887	5.26464592654209	4.34719962193833	4.93444288297419	3.36109284670967	4.51517388025827	4.92993846279239	6.03211952520669	4.19033633571017	4.16444377644823	3.51090522619287	4.34454781709995
"Biomarker294"	4.88099439014773	2.72683800620912	4.87822421001767	4.83672910161509	6.92418264599914	6.35760584981814	5.32656084498633	6.02295827909708	6.44136787912534	4.87303747523639	5.89839172966757	5.4314925090875	6.37070934180198	4.14130932326331	5.16914284192058	5.95494930099554	3.90459161918824	7.19586496301587	7.69392411505232	7.18805677867892
"Biomarker295"	2.49662451950284	4.55643977034819	1.95249888590111	4.45382580340269	6.16528452043891	5.30767786190134	4.50741359943735	3.9859140996131	4.07899191564679	4.96161746100459	1.49894498030473	6.31728377015213	5.71546638467357	4.36786046828643	3.93047415843492	3.88755862418127	4.63606272432851	3.71583686920162	2.85322690112132	6.5241386729937
"Biomarker296"	5.96490691257648	4.49810069947443	4.09000655831555	3.16012126808819	4.15720367076074	5.59185861838013	5.26906525509698	6.02752934552675	4.03403841752325	4.70044511700928	3.61679277072277	4.10096988295659	2.21870789176657	3.72256885088629	6.07301943239489	4.51633276700947	4.38033446399461	4.55458235643024	4.08261898601739	4.90874162555206
"Biomarker297"	6.93280931334821	5.39843866230656	5.15100622505675	6.51375274531686	3.11481044002841	4.55818711736024	4.54174119414407	4.05198108907254	4.61354529055456	5.31113830378923	3.04169689775553	5.53443407368739	3.91580897925695	4.63878195861746	5.62682700395916	3.46990911054388	5.70449707583517	3.26579786536469	5.04452427963618	2.49261436084855
"Biomarker298"	5.65140873675303	3.33771947191287	2.91539216591069	6.67918761481959	4.90459192210413	4.0001235242158	5.64243705388731	3.56158791465635	5.83807240451783	4.12294811128073	6.39212174630422	1.62774396714966	4.43075555612266	5.89179958965197	4.88673364911947	1.98863251280987	5.75023507891576	3.71013593521523	3.87737729117666	2.46570925234797
"Biomarker299"	6.94300460865079	4.34549975643575	4.75107981813713	4.40237598137231	5.6808732794881	4.81952468949148	3.82094520603131	4.07650133886476	6.08566009930345	6.2089350962448	4.84523690865411	4.17761831716188	4.92467196572599	4.21501644946002	3.12253084551552	3.2783330681073	4.39870308175077	4.04996652040026	2.10858051758054	6.01945652405129
"Biomarker300"	4.48077530100716	4.23710867067824	6.22761665245355	5.34816050567609	7.72838510861688	2.80207837763485	4.89549609422875	4.91263958638596	2.96264196483383	7.29682132491812	3.30074505835135	4.81902017800364	1.37000473412805	3.06741707075308	2.83286034511652	1.03723678155438	3.62837769930297	3.71836807241908	3.97109978651641	4.11082895577879
"Biomarker301"	4.46284720143808	8.30132433836144	3.97352377380727	4.88090495424556	6.08270840569266	4.21530576550572	3.93349687503159	3.06671543889714	6.12649906405025	5.03299593127914	3.29962808431454	3.06240944336713	1.79427935605847	3.1020036096321	5.10982576329206	3.12458849169138	3.5363747809355	2.12474826619417	2.93051692223401	3.30083001451311
"Biomarker302"	5.13043466290845	5.76047473453756	5.5015578598202	4.88895520880266	3.50810705799862	4.51320219709424	4.40574769097532	4.02833491357168	5.78672225429915	5.13914869539226	4.65620024915211	6.71325209436209	4.24656977394579	3.43201581509468	1.97660840957457	5.86121347205838	2.57391272317243	2.87204442185329	3.19674992748421	4.6746468063161
"Biomarker303"	6.55111009606669	3.48008626609361	4.79601910571521	5.86217952997211	4.31038294797972	3.13682421301358	5.32350130734906	4.18577100210638	2.87854940242524	6.82151157152979	5.20000479907441	5.59892059461988	5.31083254553012	5.96819190314661	4.79596656513073	4.95586551127306	7.72200822913218	6.1945914245694	5.24102381341973	4.86675652171418
"Biomarker304"	6.32034832503038	5.81245413204566	6.30565109718266	5.32844048043211	3.71102950766234	6.51850829256648	4.33609384067051	2.39388870908535	6.0369638517793	5.72564006242765	4.93566585165584	4.06005472682734	4.91792752523812	2.2058987150547	4.38356788725192	4.49530017340339	2.52773936356753	4.35857214244404	4.45223330758863	3.98121930214417
"Biomarker305"	6.55042396619956	8.06103985815872	6.66177832585452	3.9243720134295	7.39861966628571	5.76880598683331	5.25086415954012	5.66446416586965	4.6745968746825	4.14620789912403	7.51969543931411	6.3856897579492	4.74669201939863	5.48714479313615	5.67258865851541	5.41282955631869	6.9149195864532	7.64954134878946	7.18446154589193	6.01835298862402
"Biomarker306"	5.79030777725771	6.59775086951817	4.74254329416176	5.84948170687318	5.41333897282561	3.69219021369946	7.17105652895005	3.74534504908328	3.3887294759825	2.75327424174239	5.97390973036254	6.37742758070718	4.65949498135445	7.08662300371025	5.67781674991826	7.39176522799539	6.57212623925389	4.88538311683393	6.24222630870888	6.24883088884593
"Biomarker307"	6.15565211854968	2.44112442194151	3.77150870272781	4.08148927403166	6.41140498132047	3.33387162154661	5.65739274428452	4.32247520221905	4.81292548857632	4.83756447699383	2.41831485028972	6.63031619775374	1.06348807470802	2.61074303370884	5.68690463218245	1.70930553345961	3.48491951203671	2.47903537564874	6.09276782304642	2.32178626523873
"Biomarker308"	5.85948402684613	3.51937643261406	4.25840994341621	4.82954518939026	4.10882074791186	4.94671228548494	6.9748222439221	4.49369652736846	6.92927749236503	5.55138832634451	6.21955550709471	8.0131650079191	8.9684497324549	6.52117524351238	6.27176950754412	6.4972112686237	6.91647843134304	5.54295692416615	5.77481925719432	7.42843472707166
"Biomarker309"	4.36021704944481	6.98374676611749	6.25720748723327	5.03056241244513	4.08156570726032	6.12101911746822	3.91140658613242	4.9062079257719	7.64003093787724	4.06858092293657	7.80847543794779	6.45443319423368	5.76974611151952	6.76140746707766	5.97753749960663	5.38631512994122	7.7092431548207	7.13450744405488	3.61400485152552	5.352209367588
"Biomarker310"	4.69279390635194	5.18064608013847	6.89877231657565	4.37316676361538	6.08392223380898	4.09769415636975	3.22572567404934	5.3061042109037	2.57244328213753	6.21465737678815	4.98899115761899	6.53487370787118	6.78734793001633	7.79850461201531	5.97371382134474	5.94400172877359	5.28073941940113	4.91306004914278	5.12378313311054	6.55260600960027
"Biomarker311"	6.64566262239409	4.4503141171153	4.45924908905118	5.6063931800438	4.62494175177854	4.19642830981024	4.59097780394975	4.42953903418635	4.83080507068641	4.16648791021351	5.07518179306457	0.798864356878632	4.48838805312236	4.21354008363046	2.76078885182228	5.66307935625618	5.04555192940246	4.46463466824106	4.68420579038747	2.98555735738101
"Biomarker312"	4.79224258737898	6.04801126268998	4.48636081116625	3.31179986477144	3.45668320089925	5.99476002757282	3.6388200889829	4.81025701118463	3.56480932640097	3.31006723914192	5.85200764934822	7.32955192412531	8.61800747503094	4.95216956832707	6.24401392836154	6.29598876367887	6.33484257408303	5.72568411448476	3.01062950705325	5.01935147997265
"Biomarker313"	5.3315224680897	4.79668471350994	6.18341691134103	3.61208065906686	4.36568317794279	4.36156202479157	3.94502887658283	5.31585478207102	4.27397051631724	3.62590382252652	4.82673129271992	6.2670738634717	6.90996399728279	5.40300007285169	4.63139615027826	7.03200628111751	6.73325308183865	6.75114315077901	5.80050617866267	5.23994806350341
"Biomarker314"	7.09471112168855	3.10359999731171	5.17879890273676	5.02992137234893	4.05211340600808	6.40886913469363	4.71945288047094	5.80635639107728	3.85777939844095	6.0663155052982	3.71264822773359	6.58031501157149	3.72673448054937	4.94712920096782	2.34151512144756	3.25489613000108	4.69811859278524	4.29588033100184	3.46375964433088	4.98637149822927
"Biomarker315"	5.47864922735727	3.90197555370901	5.21742677667145	5.45224404835732	4.3775318740392	4.38938239694674	6.24651533129955	5.68585479511053	5.15418122180209	5.89477269235247	4.86518025124265	4.70057751565404	6.59540783000205	6.0615328206077	6.92519639487423	6.48907288846742	7.69402786334345	5.05739920086614	7.43252626823927	3.8046903496787
"Biomarker316"	4.12242760954141	6.60370510698595	5.02126011969255	5.70340291618747	6.04648623240302	4.64829034096528	4.84613347962204	5.98986032332366	2.26906326881486	3.93307033915377	6.16076430005132	7.26778485177504	5.94379240276416	6.81168926913645	4.9615663566146	5.62796948712629	6.26486826270213	5.44885550022535	6.43270227908168	5.69202770356874
"Biomarker317"	4.90976994035804	3.78824060874405	6.1628403858081	3.51458518569374	3.74603896790475	4.76413102781506	5.34121740315535	5.04664811460364	4.33375531427393	5.66030289925005	4.24255579023618	4.88130818136884	4.00256072319674	5.33518634064831	3.86080956323727	3.68187167200534	3.95872459099132	4.12775475944686	4.64899461054599	4.51228715606309
"Biomarker318"	6.13975726650675	5.88344970065351	6.31886396280438	5.76267396051709	4.99400336716875	5.05073138466373	3.88737106705465	5.17433775333773	3.11768626077621	5.27938852783674	4.05885349711207	3.60967791792889	4.00757140676483	2.12899355877909	4.15980899981801	2.88503338373724	2.41444502397956	2.19375424587661	3.38865963354198	5.30171479843285
"Biomarker319"	4.15823218529741	5.22075266177501	3.83563766264478	5.59642740314581	3.37241189245287	4.68875177374927	6.87927021256041	4.12197025657563	6.47825636714981	5.81554649133758	4.9558189670208	6.03032830387794	7.88903421312809	5.82772189932315	6.6931141812073	6.46274511638798	6.42278195212968	4.49118207513665	7.06527243267369	4.41843128663633
"Biomarker320"	4.86649243214053	3.80745664556046	5.37899615020122	4.35250067744803	5.18646929258245	5.95930078993252	4.40881755842841	3.65242167315494	6.90282813220396	7.33990078206264	5.82975646770052	4.56150071604318	7.66106033767134	5.34355605854148	5.9024667163972	4.90442021068434	5.56881935536013	8.41972739728785	8.19877850463745	7.51814663568124
"Biomarker321"	3.91221946500984	4.37541326168378	6.18783673017622	4.17884590057078	6.27326528609686	4.95487680886532	4.07782570997722	5.07892450078449	4.78288539482712	3.99886451965198	5.30136705831319	4.05952262274705	4.82762446116607	6.4674266796242	4.05573091977224	5.24831081288706	5.13468850824914	3.11063222520312	4.67582051030117	2.84488669157718
